,index,Token,ShortName," ""Series""",CompanyName,ticksize," ""Lotsize"""," ""DateOfListing"""," ""DateOfDeListing"""," ""IssuePrice"""," ""FaceValue"""," ""ISINCode"""," ""52WeeksHigh"""," ""52WeeksLow"""," ""LifeTimeHigh"""," ""LifeTimeLow"""," ""HighDate"""," ""LowDate"""," ""Symbol"""," ""InstrumentType"""," ""PermittedToTrade"""," ""IssueCapital"""," ""WarningPercent"""," ""FreezePercent"""," ""CreditRating"""," ""IssueRate"""," ""IssueStartDate"""," ""InterestPaymentDate"""," ""IssueMaturityDate"""," ""BoardLotQty"""," ""Name"""," ""ListingDate"""," ""ExpulsionDate"""," ""ReAdmissionDate"""," ""RecordDate"""," ""ExpiryDate"""," ""NoDeliveryStartDate"""," ""NoDeliveryEndDate"""," ""MFill"""," ""AON"""," ""ParticipantInMarketIndex"""," ""BookClsStartDate"""," ""BookClsEndDate"""," ""EGM"""," ""AGM"""," ""Interest"""," ""Bonus"""," ""Rights"""," ""Dividends"""," ""LocalUpdateDateTime"""," ""DeleteFlag"""," ""Remarks"""," ""NormalMarketStatus"""," ""OddLotMarketStatus"""," ""SpotMarketStatus"""," ""AuctionMarketStatus"""," ""NormalMarketEligibility"""," ""OddLotlMarketEligibility"""," ""SpotMarketEligibility"""," ""AuctionlMarketEligibility"""," ""MarginPercentage"""," ""ExchangeCode"""
1504,1504,23824,SANFOR,EQ,SANGHVI FORGING AND ENGINEERIN,0.01,1,,,0,10.0,INE263L01013,31.0,12.0,145.15,12.0,,,,0,0,0,17.2,15.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SANGHVIFOR
1505,1505,2385,NAVEDU,EQ,NAVNEET EDUCATION LIMITED,0.01,1,,,0,2.0,INE060A01024,121.55,81.0,193.5,2.4,,,,0,0,0,121.4,81.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NAVNETEDUL
1506,1506,2388,NELCO,EQ,NELCO LIMITED,0.01,1,,,0,10.0,INE045B01015,971.95,354.85,971.95,2.6,,,,0,0,0,687.4,622.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NELCO
1507,1507,23902,DATLAB,EQ,DR. DATSONS LABS LIMITED,0.01,1,,,0,10.0,INE928K01013,21.5,5.5,854.0,5.5,,,,0,0,0,6.7,6.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DRDATSONS
1508,1508,23935,ESSSHI,EQ,ESSAR PORTS LIMITED,0.01,1,,,0,10.0,INE282A01032,150.0,78.65,193.0,2.65,,,,0,0,0,156.8,104.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ESSARPORTS
1509,1509,2397,SANTE,EQ,SANDHAR TECHNOLOGIES LIMITED,0.01,1,,,0,10.0,INE278H01035,333.0,201.0,451.3,124.9,,,,0,0,0,302.15,201.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SANDHAR
1510,1510,2406,NEULAB,EQ,NEULAND LABORATORIES LIMITED,0.01,1,,,0,10.0,INE794A01010,2222.0,967.0,2844.4,45.31,,,,0,0,0,1578.45,1052.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NEULANDLAB
1511,1511,2412,PIRENT,EQ,PIRAMAL ENTERPRISES LIMITED,0.01,1,,,0,2.0,INE140A01024,3014.95,1560.1,3072.98,269.0,,,,0,0,0,1875.2,1534.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PEL
1512,1512,24184,PIIND,EQ,P I INDUSTRIES LTD,0.01,1,,,0,1.0,INE603J01030,3534.9,2333.55,3534.9,68.0,,,,0,0,0,3245.9,2655.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PIIND
1513,1513,24190,SYMLIM,EQ,SYMPHONY LIMITED,0.01,1,,,0,2.0,INE225D01027,1215.0,828.0,3275.0,173.55,,,,0,0,0,1082.9,722.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SYMPHONY
1514,1514,24196,VADIND,EQ,VADILAL INDUSTRIES LIMITED,0.01,1,,,0,10.0,INE694D01016,2247.7,823.8,2247.7,85.2,,,,0,0,0,2492.9,1662.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VADILALIND
1515,1515,2421,NILLIM,EQ,NILKAMAL LIMITED,0.01,1,,,0,10.0,INE310A01015,3180.0,1692.95,3180.0,13.5,,,,0,0,0,2324.25,1549.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NILKAMAL
1516,1516,24217,INVNIF,EQ,INVESCO INDIA NIFTY ETF,0.01,1,,,0,10.0,INF205K01DA9,2319.0,1382.78,2319.0,412.35,,,,0,0,0,2147.0,1431.34,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IVZINNIFTY
1517,1517,24225,RELFOO,EQ,RELAXO FOOTWEARS LIMITED,0.01,1,,,0,1.0,INE131B01039,1448.0,925.0,1448.0,2.25,,,,0,0,0,1172.6,781.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RELAXO
1518,1518,24231,OMMETA,EQ,OM INFRA LIMITED,0.01,1,,,0,1.0,INE239D01028,56.45,26.1,84.45,9.9,,,,0,0,0,45.9,30.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,OMINFRAL
1519,1519,24263,DQENTE,BE,DQ ENTERTAINMENT (INTERNATIONA,0.01,1,,,0,10.0,INE656K01010,2.2,0.6,52.25,0.6,,,,0,0,0,0.9,0.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DQE
1520,1520,24265,ESTIND,EQ,ESTER INDUSTRIES LTD,0.01,1,,,0,5.0,INE778B01029,187.5,109.7,187.5,1.4,,,,0,0,0,156.1,104.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ESTER
1521,1521,2427,DENIND,EQ,DENSO INDIA LTD,0.01,1,,,0,10.0,INE502A01017,0.0,0.0,0.0,0.0,,,,0,0,0,24.0,16.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NIPPONDENS
1522,1522,24292,VSTTIL,EQ,VSTTILLERS TRACTORS LTD,0.01,1,,,0,10.0,INE764D01017,3453.55,1885.0,3453.55,330.0,,,,0,0,0,3062.6,2041.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VSTTILLERS
1523,1523,2431,RAICOR,EQ,RAILTEL CORPORATION OF IND LTD,0.01,1,,,0,10.0,INE0DD101019,146.25,84.0,189.7,84.0,,,,0,0,0,115.0,76.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RAILTEL
1524,1524,2433,NIRLON,EQ,NIRLON LIMITED,0.01,1,,,0,10.0,INE910A01012,0.0,0.0,24.75,0.8,,,,0,0,0,1.65,1.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NIRLON
1525,1525,2435,RELCON,EQ,NIPPON INDIA ETF CONSUMPTION,0.01,1,,,0,10.0,INF204KA1LD7,86.0,61.05,86.0,25.17,,,,0,0,0,95.3,63.54,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CONSUMBEES
1526,1526,2436,NIRMA,EQ,NIRMA LTD,0.01,1,,,0,5.0,INE091A01029,269.4,169.0,799.5,81.0,,,,0,0,0,306.7,204.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NIRMA
1527,1527,24385,KARENE,EQ,KARMA ENERGY LIMITED,0.01,1,,,0,10.0,INE725L01011,42.35,17.25,74.0,7.6,,,,0,0,0,23.0,20.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KARMAENG
1528,1528,24391,WEIFOR,EQ,DELPHI WORLD MONEY LIMITED,0.01,1,,,0,10.0,INE726L01019,818.0,377.6,1655.4,38.0,,,,0,0,0,446.95,365.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DELPHIFX
1529,1529,24403,ASHHOU,EQ,ASHIANA HOUSING LIMITED,0.01,1,,,0,2.0,INE365D01021,209.9,115.3,327.7,22.31,,,,0,0,0,167.15,111.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ASHIANA
1530,1530,24409,DHAAG,EQ,DHANUKA AGRITECH LIMITED,0.01,1,,,0,2.0,INE435G01025,1035.0,662.75,1053.9,78.15,,,,0,0,0,840.3,560.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DHANUKA
1531,1531,2442,NOCIL,EQ,NOCIL LIMITED,0.01,1,,,0,10.0,INE163A01018,321.3,190.7,321.3,4.75,,,,0,0,0,331.55,221.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NOCIL
1532,1532,24482,TELMAR,BE,TELEDATA MARINE SOLUTIONS LTD,0.01,1,,,0,2.0,INE473I01014,11.4,0.45,11.4,0.45,,,,0,0,0,0.55,0.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TELEMARINE
1533,1533,24532,FILIND,EQ,FILATEX INDIA LIMITED,0.01,1,,,0,2.0,INE816B01027,142.8,72.35,142.8,2.21,,,,0,0,0,119.55,79.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FILATEX
1534,1534,24538,MAIALL,EQ,MAITHAN ALLOYS LIMITED,0.01,1,,,0,10.0,INE683C01011,1595.9,777.0,1595.9,50.05,,,,0,0,0,1130.1,753.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MAITHANALL
1535,1535,2454,CENCAP,EQ,CENTRUM CAPITAL LIMITED,0.01,1,,,0,1.0,INE660C01027,52.5,18.2,66.9,7.75,,,,0,0,0,27.75,18.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CENTRUM
1536,1536,24595,RUSDEC,EQ,RUSHIL DECOR LIMITED,0.01,1,,,0,10.0,INE573K01017,601.65,230.5,1195.0,25.9,,,,0,0,0,541.05,360.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RUSHIL
1537,1537,2463,MISDHA,EQ,MISHRA DHATU NIGAM LIMITED,0.01,1,,,0,10.0,INE099Z01011,214.6,155.55,278.8,86.05,,,,0,0,0,201.45,134.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MIDHANI
1538,1538,2469,FRACON,EQ,FCI OEN CONNECTORS LTD,0.01,1,,,0,10.0,INE669B01012,720.0,293.5,720.0,22.5,,,,0,0,0,833.4,555.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,OENCONNECT
1539,1539,2475,ONGC,EQ,OIL AND NATURAL GAS CORPORATIO,0.01,1,,,0,5.0,INE213A01029,194.95,108.5,314.57,10.57,,,,0,0,0,140.65,115.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ONGC
1540,1540,24758,WELGLO,BE,WELSPUN GLOBAL BRANDS LIMITED,0.01,1,,,0,10.0,INE390K01016,66.0,22.8,114.95,22.8,,,,0,0,0,61.0,55.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WELGLOB
1541,1541,24781,BIRNIF,EQ,ADITYA BIRLA SUNLIFENIFTYETFGR,0.01,1,,,0,10.0,INF209KB19D1,21.6,16.81,21.6,4.43,,,,0,0,0,21.88,14.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BSLNIFTY
1542,1542,24787,BHAGLO,BE,BHARATIYA GLOBAL INFOMEDIA LIM,0.01,1,,,0,10.0,INE224M01013,5.3,1.75,83.0,0.95,,,,0,0,0,2.85,2.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BGLOBAL
1543,1543,248,ARCDEC,BE,ARCHIDPLY DECOR LIMITED,0.01,1,,,0,10.0,INE0CHO01012,64.5,31.8,64.5,16.1,,,,0,0,0,60.6,54.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ADL
1544,1544,2481,ONWTEC,EQ,ONWARD TECHNOLOGIES LTD,0.01,1,,,0,10.0,INE229A01017,429.5,211.95,429.5,8.75,,,,0,0,0,324.95,216.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ONWARDTEC
1545,1545,24813,HIRFER,EQ,HIRA FERRO ALLOYS LIMITED,0.01,1,,,0,10.0,INE573I01011,39.75,9.5,39.95,9.5,,,,0,0,0,35.0,28.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HIRAFERRO
1546,1546,24823,NEOSAC,BE,NEO CORP INTERNATIONAL LTD,0.01,1,,,0,10.0,INE851C01014,46.0,8.5,46.0,0.35,,,,0,0,0,38.55,34.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NEOCORP
1547,1547,24825,PANORG,EQ,PANCHSHEEL ORGANIC LTD,0.01,1,,,0,10.0,INE316G01019,36.45,19.15,36.45,17.0,,,,0,0,0,34.8,23.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PANCHSHEEL
1548,1548,24837,SARTHA,EQ,SARTHAK INDUSTRIES LTD.,0.01,1,,,0,10.0,INE074H01012,27.0,20.0,27.0,20.0,,,,0,0,0,16.25,14.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SARTHAKIND
1549,1549,2487,ORIBAN,EQ,ORIENTAL BANK OF COMMERCE,0.01,1,,,0,10.0,INE141A01014,118.95,30.7,545.5,25.65,,,,0,0,0,52.1,34.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ORIENTBANK
1550,1550,24870,INVGRO,EQ,INVENTURE GROWTH & SECURITIES,0.01,1,,,0,1.0,INE878H01024,6.75,2.35,8.47,0.46,,,,0,0,0,3.15,2.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INVENTURE
1551,1551,2489,ICISEC,EQ,ICICI SECURITIES LTD ISEC,0.01,1,,,0,5.0,INE763G01038,896.05,408.4,896.05,188.0,,,,0,0,0,547.95,365.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ISEC
1552,1552,2492,SILRET,EQ,SILGO RETAIL LIMITED,0.01,1,,,0,10.0,INE01II01013,44.5,24.65,66.7,24.65,,,,0,0,0,34.2,22.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SILGO
1553,1553,24924,ELGRUB,EQ,ELGI RUBBER COMPANY LIMITED,0.01,1,,,0,1.0,INE819L01012,49.8,26.6,70.45,9.3,,,,0,0,0,31.15,28.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ELGIRUBCO
1554,1554,2493,ORIHOT,EQ,ORIENTAL HOTELS LTD,0.01,1,,,0,1.0,INE750A01020,69.95,33.15,69.95,5.1,,,,0,0,0,70.9,47.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ORIENTHOT
1555,1555,24948,LTFINA,EQ,LT FINANCE HOLDINGS LIMITED,0.01,1,,,0,10.0,INE498L01015,95.95,58.5,186.04,45.0,,,,0,0,0,79.6,65.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,L&TFH
1556,1556,2496,ORIPAP,EQ,ORIENT PAPER & INDUSTRIES LTD,0.01,1,,,0,1.0,INE592A01026,39.4,19.8,181.9,6.4,,,,0,0,0,30.05,20.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ORIENTPPR
1557,1557,24969,WINMAC,EQ,WINDSOR MACHINES LIMITED,0.01,1,,,0,2.0,INE052A01021,51.8,25.8,161.0,1.13,,,,0,0,0,41.55,27.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WINDMACHIN
1558,1558,24999,INDWHO,EQ,YAARI DIGITAL INTEGRATED SER,0.01,1,,,0,2.0,INE126M01010,117.7,26.15,785.0,3.05,,,,0,0,0,32.95,29.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,YAARI
1559,1559,25,ADAENT,EQ,ADANI ENTERPRISES LIMITED,0.01,1,,,0,1.0,INE423A01024,2441.85,1332.75,2459.3,31.93,,,,0,0,0,2696.4,2206.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ADANIENT
1560,1560,25017,BODCHE,EQ,BODAL CHEMICALS LTD,0.01,1,,,0,2.0,INE338D01028,149.95,76.0,193.75,4.95,,,,0,0,0,110.1,73.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BODALCHEM
1561,1561,25023,GAYPRO,EQ,GAYATRI PROJECTS LIMITED,0.01,1,,,0,2.0,INE336H01023,60.7,14.45,239.0,7.75,,,,0,0,0,17.8,11.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GAYAPROJ
1562,1562,2504,ARVRE2,BE,ARVIND FASHIONS RIGHTS ENT 2,0.01,1,,,0,10.0,INE955V20021,56.0,17.95,56.0,17.95,,,,0,0,0,25.9,11.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AFL-RE
1563,1563,25086,TREHOU,BE,TREE HOUSE EDUCATION & ACCESSO,0.01,1,,,0,10.0,INE040M01013,20.6,7.35,559.0,2.75,,,,0,0,0,16.2,14.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TREEHOUSE
1564,1564,25088,ASASON,EQ,ASAHI SONGWON COLORS LTD,0.01,1,,,0,10.0,INE228I01012,447.0,230.35,447.0,51.05,,,,0,0,0,359.4,239.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ASAHISONG
1565,1565,251,AFTIND,EQ,AFT INDUSTRIES LTD,0.01,1,,,0,10.0,INE417A01018,0.0,0.0,255.0,45.0,,,,0,0,0,62.8,41.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ASSAMFRONT
1566,1566,2513,BHACH,EQ,BCL INDUSTRIES LIMITED,0.01,1,,,0,10.0,INE412G01016,530.0,183.3,530.0,98.0,,,,0,0,0,399.4,361.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BCLIND
1567,1567,2514,OSWAGR,EQ,OSWAL AGRO MILLS LTD,0.01,1,,,0,10.0,INE142A01012,45.5,13.45,45.5,1.65,,,,0,0,0,46.9,31.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,OSWALAGRO
1568,1568,25140,BROLAB,BE,BROOKS LABORATORIES LIMITED,0.01,1,,,0,10.0,INE650L01011,154.4,69.9,154.4,13.85,,,,0,0,0,87.45,79.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BROOKS
1569,1569,25178,TDPSYS,EQ,TD POWER SYSTEMS LIMITED,0.01,1,,,0,10.0,INE419M01019,544.8,176.05,557.25,70.0,,,,0,0,0,585.1,529.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TDPOWERSYS
1570,1570,25184,CIMLIM,EQ,CIMMCO LIMITED,0.01,1,,,0,10.0,INE184C01028,29.35,9.1,142.4,0.9,,,,0,0,0,23.95,19.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CIMMCO
1571,1571,25190,TECNIR,EQ,TECHINDIA NIRMAN LIMITED,0.01,1,,,0,10.0,INE778A01021,14.95,4.4,118.95,1.7,,,,0,0,0,13.65,12.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TECHIN
1572,1572,2523,OTIELE,EQ,OTIS ELEVATOR COMPANY (I),0.01,1,,,0,10.0,INE099A01014,325.0,240.1,500.0,168.4,,,,0,0,0,366.6,244.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,OTIS
1573,1573,2529,OUDSUG,EQ,OUDH SUGAR MILLS LTD,0.01,1,,,0,10.0,INE594A01014,169.75,58.05,251.8,14.7,,,,0,0,0,156.9,104.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,OUDHSUG
1574,1574,25328,ALEPHA,EQ,ALEMBIC PHARMACEUTICALS LIMITE,0.01,1,,,0,2.0,INE901L01018,967.7,678.3,1145.0,31.0,,,,0,0,0,848.15,565.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,APLLTD
1575,1575,25340,VASIND,EQ,VASWANI INDUSTRIES LIMITED,0.01,1,,,0,10.0,INE590L01019,38.5,10.9,38.5,1.55,,,,0,0,0,22.5,15.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VASWANI
1576,1576,2535,PROGAM,EQ,PROCTER AND GAMBLE HYGIENE HEA,0.01,1,,,0,10.0,INE179A01014,16448.7,12310.1,16448.7,234.13,,,,0,0,0,16891.1,11260.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PGHH
1577,1577,25362,PGELEC,BE,PG ELECTROPLAST LIMITED,0.01,1,,,0,10.0,INE457L01011,1004.0,290.85,1004.0,24.7,,,,0,0,0,966.05,874.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PGEL
1578,1578,25392,PANPET,EQ,PANAMA PETROCHEM LTD,0.01,1,,,0,2.0,INE305C01029,359.5,214.45,359.5,15.33,,,,0,0,0,335.55,223.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PANAMAPET
1579,1579,25414,PRACON,EQ,SETUBANDHAN INFRASTRUCTURE LTD,0.01,1,,,0,1.0,INE023M01027,4.25,1.05,30.94,0.35,,,,0,0,0,2.1,1.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SETUINFRA
1580,1580,25468,SEINVE,EQ,PAISALO DIGITAL LIMITED,0.01,1,,,0,1.0,INE420C01059,114.3,56.0,114.3,3.9,,,,0,0,0,86.25,57.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PAISALO
1581,1581,2547,PADPOL,EQ,PADMINI TECHNOLOGIES LIMITED,0.01,1,,,0,10.0,INE114B01019,12.5,3.7,265.15,3.7,,,,0,0,0,4.8,3.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PADMINPOLY
1582,1582,25482,TIJPOL,EQ,TIJARIA POLYPIPES LIMITED,0.01,1,,,0,10.0,INE440L01017,12.1,4.95,67.75,2.2,,,,0,0,0,5.75,5.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TIJARIA
1583,1583,25496,ONECAP,BE,ONELIFE CAPITAL ADVISORS LTD,0.01,1,,,0,10.0,INE912L01015,27.2,9.15,850.0,3.3,,,,0,0,0,18.8,17.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ONELIFECAP
1584,1584,255,NICEME,EQ,NIRAJ CEMENT STRUCTURALS LIMIT,0.01,1,,,0,10.0,INE368I01016,55.9,25.65,55.9,25.65,,,,0,0,0,33.2,22.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NIRAJ
1585,1585,25510,TAKSHE,BE,TAKSHEEL SOLUTIONS LIMITED,0.01,1,,,0,10.0,INE889I01011,16.85,3.6,184.3,3.6,,,,0,0,0,4.0,3.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TAKSHEEL
1586,1586,25512,FLEINT,EQ,FLEXITUFF VENTURES INT LTD,0.01,1,,,0,10.0,INE060J01017,44.25,13.95,384.45,3.05,,,,0,0,0,26.3,23.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FLEXITUFF
1587,1587,25540,UJAENE,BE,UJAAS ENERGY LIMITED,0.01,1,,,0,1.0,INE899L01022,8.25,2.45,52.25,2.15,,,,0,0,0,3.4,3.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,UJAAS
1588,1588,25572,IIFNIF,EQ,IIFL NIFTY ETF,0.01,1,,,0,10.0,INF579M01019,999.05,735.08,999.05,437.0,,,,0,0,0,1069.63,713.09,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIFLNIFTY
1589,1589,25574,SHAPUM,EQ,SHAKTI PUMPS (INDIA) LTD,0.01,1,,,0,10.0,INE908D01010,876.0,411.35,910.0,28.1,,,,0,0,0,589.4,393.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHAKTIPUMP
1590,1590,25584,TRITUR,EQ,TRIVENI TURBINE LIMITED,0.01,1,,,0,1.0,INE152M01016,231.7,107.1,231.7,30.0,,,,0,0,0,189.8,126.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TRITURBINE
1591,1591,25608,INDTHA,EQ,INDO THAI SECURITIES LIMITED,0.01,1,,,0,10.0,INE337M01013,496.2,62.75,496.2,8.1,,,,0,0,0,199.2,180.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INDOTHAI
1592,1592,2562,HUHPPL,EQ,HUHTAMAKI INDIA LTD,0.01,1,,,0,2.0,INE275B01026,328.0,148.4,373.8,7.4,,,,0,0,0,221.2,147.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HUHTAMAKI
1593,1593,25634,ESSSH,EQ,ESSAR SHIPPING LIMITED,0.01,1,,,0,10.0,INE122M01019,16.15,6.65,40.0,4.55,,,,0,0,0,8.4,5.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ESSARSHPNG
1594,1594,25640,IDBGOL,EQ,IDBI MUTUAL FUND GOLD ETF,0.01,1,,,0,100.0,INF397L01554,5141.7,4200.1,5899.0,2326.0,,,,0,0,0,5604.15,3736.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IDBIGOLD
1595,1595,25684,JISDVR,EQ,JAIN IRRIGATION SYSTEMS DVR,0.01,1,,,0,2.0,IN9175A01010,30.45,16.0,114.9,3.1,,,,0,0,0,23.6,15.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JISLDVREQS
1596,1596,25694,DYNSYS,BE,DYNACONS SYSTEMS & SOLUTIONS,0.01,1,,,0,10.0,INE417B01040,456.7,116.5,456.7,0.75,,,,0,0,0,313.5,283.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DSSL
